港澳4Gtv,#genre#
东南卫视,http://116.16.188.30:4022/udp/239.77.1.104:5146
甘肃卫视,http://116.16.188.30:4022/udp/239.77.0.189:5146
广西卫视,http://116.16.188.30:4022/udp/239.253.43.36:5146
吉林卫视,http://116.16.188.30:4022/udp/239.77.1.111:5146
青海卫视,http://116.16.188.30:4022/udp/239.253.43.125:5146
三沙卫视,http://116.16.188.30:4022/udp/239.253.43.113:5146
CETV1,http://116.16.188.30:4022/udp/239.77.1.222:5146
CETV4,http://116.16.188.30:4022/udp/239.253.43.40:5146
CETV早期教育,http://116.16.188.30:4022/udp/239.77.0.180:5146
CGTN纪录,http://116.16.188.30:4022/udp/239.253.43.122:5146
CGTN英语,http://116.16.188.30:4022/udp/239.77.0.199:5146
CGTN西班牙语,http://116.16.188.30:4022/udp/239.77.0.221:5146
CGTN法语,http://116.16.188.30:4022/udp/239.77.0.228:5146
CGTN阿拉伯语,http://116.16.188.30:4022/udp/239.253.43.200:5146
CGTN俄语,http://116.16.188.30:4022/udp/239.253.43.201:5146
睛彩篮球,http://116.16.188.30:4022/udp/239.77.1.21:5146
睛彩青少,http://116.16.188.30:4022/udp/239.77.1.22:5146

























江苏电信1,#genre#
江苏卫视,http://114.226.205.65:4022/rtp/239.49.8.138:6000
江苏城市,http://114.226.205.65:4022/rtp/239.49.8.107:8000
江苏综艺,http://114.226.205.65:4022/rtp/239.49.8.108:8000
江苏体育休闲,http://114.226.205.65:4022/rtp/239.49.8.117:8000
江苏影视,http://114.226.205.65:4022/rtp/239.49.8.118:8000
江苏优漫卡通,http://114.226.205.65:4022/rtp/239.49.8.119:8000
江苏新闻,http://114.226.205.65:4022/rtp/239.49.8.120:8000
江苏教育,http://114.226.205.65:4022/rtp/239.49.8.122:8000
江苏国际,http://114.226.205.65:4022/rtp/239.49.1.23:6000
江苏财富天下,http://114.226.205.65:4022/rtp/239.49.1.29:6000
CCTV-1综合,http://114.226.205.65:4022/rtp/239.49.8.129:6000
CCTV-2财经,http://114.226.205.65:4022/rtp/239.49.8.130:6000
CCTV-3综艺,http://114.226.205.65:4022/rtp/239.49.1.3:6000
CCTV-4中文国际,http://114.226.205.65:4022/rtp/239.49.8.131:6000
CCTV-5体育,http://114.226.205.65:4022/rtp/239.49.1.5:6000
CCTV-5+体育赛事,http://114.226.205.65:4022/rtp/239.49.8.18:9610
CCTV-6电影,http://114.226.205.65:4022/rtp/239.49.1.6:6000
CCTV-7国防军事,http://114.226.205.65:4022/rtp/239.49.1.254:6000
CCTV-8电视剧,http://114.226.205.65:4022/rtp/239.49.1.8:6000
CCTV-9纪录,http://114.226.205.65:4022/rtp/239.49.8.53:9814
CCTV-10科教,http://114.226.205.65:4022/rtp/239.49.8.134:6000
CCTV-11戏曲,http://114.226.205.65:4022/rtp/239.49.1.11:6000
CCTV-12社会与法,http://114.226.205.65:4022/rtp/239.49.8.135:6000
CCTV-13新闻,http://114.226.205.65:4022/rtp/239.49.1.13:6000
CCTV-14少儿,http://114.226.205.65:4022/rtp/239.49.8.136:6000
CCTV-15音乐,http://114.226.205.65:4022/rtp/239.49.1.15:6000
CCTV-17农业农村,http://114.226.205.65:4022/rtp/239.49.8.132:6000
浙江卫视,http://114.226.205.65:4022/rtp/239.49.8.139:6000
东方卫视,http://114.226.205.65:4022/rtp/239.49.8.140:6000
北京卫视,http://114.226.205.65:4022/rtp/239.49.8.141:6000
湖南卫视,http://114.226.205.65:4022/rtp/239.49.8.142:6000
广东卫视,http://114.226.205.65:4022/rtp/239.49.8.143:6000
深圳卫视,http://114.226.205.65:4022/rtp/239.49.8.145:6000
山东卫视,http://114.226.205.65:4022/rtp/239.49.8.146:6000
湖北卫视,http://114.226.205.65:4022/rtp/239.49.8.147:6000
天津卫视,http://114.226.205.65:4022/rtp/239.49.8.148:6000
河北卫视,http://114.226.205.65:4022/rtp/239.49.8.188:6000
安徽卫视,http://114.226.205.65:4022/rtp/239.49.8.204:6000
江西卫视,http://114.226.205.65:4022/rtp/239.49.8.185:6000
重庆卫视,http://114.226.205.65:4022/rtp/239.49.8.149:6000
黑龙江卫视,http://114.226.205.65:4022/rtp/239.49.8.144:6000
吉林卫视,http://114.226.205.65:4022/rtp/239.49.1.49:6000
青海卫视,http://114.226.205.65:4022/rtp/239.49.1.53:6000
辽宁卫视,http://114.226.205.65:4022/rtp/239.49.1.35:6000
广西卫视,http://114.226.205.65:4022/rtp/239.49.1.40:6000
海南卫视,http://114.226.205.65:4022/rtp/239.49.1.41:6000
四川卫视,http://114.226.205.65:4022/rtp/239.49.1.43:6000
河南卫视,http://114.226.205.65:4022/rtp/239.49.1.44:6000
东南卫视,http://114.226.205.65:4022/rtp/239.49.1.45:6000
山西卫视,http://114.226.205.65:4022/rtp/239.49.1.51:6000
贵州卫视,http://114.226.205.65:4022/rtp/239.49.1.52:6000
云南卫视,http://114.226.205.65:4022/rtp/239.49.1.235:6000
南京新闻综合,http://114.226.205.65:4022/rtp/239.49.0.25:8192
南京科教,http://114.226.205.65:4022/rtp/239.49.0.183:9434
南京生活,http://114.226.205.65:4022/rtp/239.49.0.26:8200
GCTN英语,http://114.226.205.65:4022/rtp/239.49.0.9:8064
CCTV-1综合,http://114.226.205.65:4022/rtp/239.49.8.19:9614
CCTV-2财经,http://114.226.205.65:4022/rtp/239.49.8.50:9802
CCTV-10科教,http://114.226.205.65:4022/rtp/239.49.8.54:9818
CCTV-12社会与法,http://114.226.205.65:4022/rtp/239.49.8.55:9822
CCTV-14少儿,http://114.226.205.65:4022/rtp/239.49.8.56:9826
CCTV-17农业农村,http://114.226.205.65:4022/rtp/239.49.8.52:9810
江苏卫视,http://114.226.205.65:4022/rtp/239.49.8.16:9602
湖南卫视,http://114.226.205.65:4022/rtp/239.49.8.12:9418
浙江卫视,http://114.226.205.65:4022/rtp/239.49.8.20:9618
北京卫视,http://114.226.205.65:4022/rtp/239.49.8.11:9414
东方卫视,http://114.226.205.65:4022/rtp/239.49.8.17:9606
广东卫视,http://114.226.205.65:4022/rtp/239.49.8.13:9422
山东卫视,http://114.226.205.65:4022/rtp/239.49.8.7:9306
深圳卫视,http://114.226.205.65:4022/rtp/239.49.8.15:9430
重庆卫视,http://114.226.205.65:4022/rtp/239.49.8.57:9830
辽宁卫视,http://114.226.205.65:4022/rtp/239.49.8.48:8000
黑龙江卫视,http://114.226.205.65:4022/rtp/239.49.8.14:9426
湖北卫视,http://114.226.205.65:4022/rtp/239.49.8.8:9632
天津卫视,http://114.226.205.65:4022/rtp/239.49.8.35:8620



江苏电信5,#genre#
江苏卫视,http://180.105.218.230:4022/rtp/239.49.8.138:6000
江苏城市,http://180.105.218.230:4022/rtp/239.49.8.107:8000
江苏综艺,http://180.105.218.230:4022/rtp/239.49.8.108:8000
江苏体育休闲,http://180.105.218.230:4022/rtp/239.49.8.117:8000
江苏影视,http://180.105.218.230:4022/rtp/239.49.8.118:8000
江苏优漫卡通,http://180.105.218.230:4022/rtp/239.49.8.119:8000
江苏新闻,http://180.105.218.230:4022/rtp/239.49.8.120:8000
江苏教育,http://180.105.218.230:4022/rtp/239.49.8.122:8000
江苏国际,http://180.105.218.230:4022/rtp/239.49.1.23:6000
江苏财富天下,http://180.105.218.230:4022/rtp/239.49.1.29:6000
CCTV-1综合,http://180.105.218.230:4022/rtp/239.49.8.129:6000
CCTV-2财经,http://180.105.218.230:4022/rtp/239.49.8.130:6000
CCTV-3综艺,http://180.105.218.230:4022/rtp/239.49.1.3:6000
CCTV-4中文国际,http://180.105.218.230:4022/rtp/239.49.8.131:6000
CCTV-5体育,http://180.105.218.230:4022/rtp/239.49.1.5:6000
CCTV-5+体育赛事,http://180.105.218.230:4022/rtp/239.49.8.18:9610
CCTV-6电影,http://180.105.218.230:4022/rtp/239.49.1.6:6000
CCTV-7国防军事,http://180.105.218.230:4022/rtp/239.49.1.254:6000
CCTV-8电视剧,http://180.105.218.230:4022/rtp/239.49.1.8:6000
CCTV-9纪录,http://180.105.218.230:4022/rtp/239.49.8.53:9814
CCTV-10科教,http://180.105.218.230:4022/rtp/239.49.8.134:6000
CCTV-11戏曲,http://180.105.218.230:4022/rtp/239.49.1.11:6000
CCTV-12社会与法,http://180.105.218.230:4022/rtp/239.49.8.135:6000
CCTV-13新闻,http://180.105.218.230:4022/rtp/239.49.1.13:6000
CCTV-14少儿,http://180.105.218.230:4022/rtp/239.49.8.136:6000
CCTV-15音乐,http://180.105.218.230:4022/rtp/239.49.1.15:6000
CCTV-17农业农村,http://180.105.218.230:4022/rtp/239.49.8.132:6000
浙江卫视,http://180.105.218.230:4022/rtp/239.49.8.139:6000
东方卫视,http://180.105.218.230:4022/rtp/239.49.8.140:6000
北京卫视,http://180.105.218.230:4022/rtp/239.49.8.141:6000
湖南卫视,http://180.105.218.230:4022/rtp/239.49.8.142:6000
广东卫视,http://180.105.218.230:4022/rtp/239.49.8.143:6000
深圳卫视,http://180.105.218.230:4022/rtp/239.49.8.145:6000
山东卫视,http://180.105.218.230:4022/rtp/239.49.8.146:6000
湖北卫视,http://180.105.218.230:4022/rtp/239.49.8.147:6000
天津卫视,http://180.105.218.230:4022/rtp/239.49.8.148:6000
河北卫视,http://180.105.218.230:4022/rtp/239.49.8.188:6000
安徽卫视,http://180.105.218.230:4022/rtp/239.49.8.204:6000
江西卫视,http://180.105.218.230:4022/rtp/239.49.8.185:6000
重庆卫视,http://180.105.218.230:4022/rtp/239.49.8.149:6000
黑龙江卫视,http://180.105.218.230:4022/rtp/239.49.8.144:6000
吉林卫视,http://180.105.218.230:4022/rtp/239.49.1.49:6000
青海卫视,http://180.105.218.230:4022/rtp/239.49.1.53:6000
辽宁卫视,http://180.105.218.230:4022/rtp/239.49.1.35:6000
广西卫视,http://180.105.218.230:4022/rtp/239.49.1.40:6000
海南卫视,http://180.105.218.230:4022/rtp/239.49.1.41:6000
四川卫视,http://180.105.218.230:4022/rtp/239.49.1.43:6000
河南卫视,http://180.105.218.230:4022/rtp/239.49.1.44:6000
东南卫视,http://180.105.218.230:4022/rtp/239.49.1.45:6000
山西卫视,http://180.105.218.230:4022/rtp/239.49.1.51:6000
贵州卫视,http://180.105.218.230:4022/rtp/239.49.1.52:6000
云南卫视,http://180.105.218.230:4022/rtp/239.49.1.235:6000
南京新闻综合,http://180.105.218.230:4022/rtp/239.49.0.25:8192
南京科教,http://180.105.218.230:4022/rtp/239.49.0.183:9434
南京生活,http://180.105.218.230:4022/rtp/239.49.0.26:8200
GCTN英语,http://180.105.218.230:4022/rtp/239.49.0.9:8064
CCTV-1综合,http://180.105.218.230:4022/rtp/239.49.8.19:9614
CCTV-2财经,http://180.105.218.230:4022/rtp/239.49.8.50:9802
CCTV-10科教,http://180.105.218.230:4022/rtp/239.49.8.54:9818
CCTV-12社会与法,http://180.105.218.230:4022/rtp/239.49.8.55:9822
CCTV-14少儿,http://180.105.218.230:4022/rtp/239.49.8.56:9826
CCTV-17农业农村,http://180.105.218.230:4022/rtp/239.49.8.52:9810
江苏卫视,http://180.105.218.230:4022/rtp/239.49.8.16:9602
湖南卫视,http://180.105.218.230:4022/rtp/239.49.8.12:9418
浙江卫视,http://180.105.218.230:4022/rtp/239.49.8.20:9618
北京卫视,http://180.105.218.230:4022/rtp/239.49.8.11:9414
东方卫视,http://180.105.218.230:4022/rtp/239.49.8.17:9606
广东卫视,http://180.105.218.230:4022/rtp/239.49.8.13:9422
山东卫视,http://180.105.218.230:4022/rtp/239.49.8.7:9306
深圳卫视,http://180.105.218.230:4022/rtp/239.49.8.15:9430
重庆卫视,http://180.105.218.230:4022/rtp/239.49.8.57:9830
辽宁卫视,http://180.105.218.230:4022/rtp/239.49.8.48:8000
黑龙江卫视,http://180.105.218.230:4022/rtp/239.49.8.14:9426
湖北卫视,http://180.105.218.230:4022/rtp/239.49.8.8:9632
天津卫视,http://180.105.218.230:4022/rtp/239.49.8.35:8620








福建电信,#genre#
CCTV1-综合,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
CCTV2-财经,http://110.80.17.38:9999/tsfile/live/0002_1.m3u8
CCTV3-综艺,http://110.80.17.38:9999/tsfile/live/0003_1.m3u8
CCTV4-国际,http://110.80.17.38:9999/tsfile/live/0004_1.m3u8
CCTV5-体育,http://110.80.17.38:9999/tsfile/live/0005_1.m3u8
CCTV6-电影,http://110.80.17.38:9999/tsfile/live/0006_1.m3u8
CCTV7-军农,http://110.80.17.38:9999/tsfile/live/0007_1.m3u8
CCTV8-电视剧,http://110.80.17.38:9999/tsfile/live/0008_1.m3u8
CCTV9-纪录,http://110.80.17.38:9999/tsfile/live/0009_1.m3u8
CCTV10-科教,http://110.80.17.38:9999/tsfile/live/0010_1.m3u8
CCTV12-社会与法,http://110.80.17.38:9999/tsfile/live/0012_1.m3u8
CCTV13-新闻,http://110.80.17.38:9999/tsfile/live/0013_1.m3u8
厦门卫视,http://110.80.17.38:9999/tsfile/live/0128_1.m3u8
福建乡村,http://110.80.17.38:9999/tsfile/live/0130_1.m3u8
福建新闻,http://110.80.17.38:9999/tsfile/live/0122_1.m3u8
福建旅游,http://110.80.17.38:9999/tsfile/live/0138_1.m3u8
上海卫视,http://110.80.17.38:9999/tsfile/live/0107_1.m3u8
江苏卫视,http://110.80.17.38:9999/tsfile/live/0127_1.m3u8
浙江卫视,http://110.80.17.38:9999/tsfile/live/0124_1.m3u8
广东卫视,http://110.80.17.38:9999/tsfile/live/0125_1.m3u8
金鹰卡通,http://110.80.17.38:9999/tsfile/live/0016_2.m3u8
江西卫视,http://110.80.17.38:9999/tsfile/live/0138_2.m3u8
湖北卫视,http://110.80.17.38:9999/tsfile/live/0132_1.m3u8
安徽卫视,http://110.80.17.38:9999/tsfile/live/0130_2.m3u8
河北卫视,http://110.80.17.38:9999/tsfile/live/0117_1.m3u8
北京卫视,http://110.80.17.38:9999/tsfile/live/0122_2.m3u8
广西卫视,http://110.80.17.38:9999/tsfile/live/0113_1.m3u8
山东卫视,http://110.80.17.38:9999/tsfile/live/0131_1.m3u8
山西卫视,http://110.80.17.38:9999/tsfile/live/0118_1.m3u8
四川卫视,http://110.80.17.38:9999/tsfile/live/0123_1.m3u8
甘肃卫视,http://110.80.17.38:9999/tsfile/live/0141_1.m3u8
重庆卫视,http://110.80.17.38:9999/tsfile/live/0142_1.m3u8
天津卫视,http://110.80.17.38:9999/tsfile/live/0135_1.m3u8
兵团卫视,http://110.80.17.38:9999/tsfile/live/0015_1.m3u8
宁夏卫视,http://110.80.17.38:9999/tsfile/live/0016_1.m3u8
新疆卫视,http://110.80.17.38:9999/tsfile/live/0018_1.m3u8




 




 


 


山西电信,#genre#
CCTV1-综合,http://113.26.202.52:1299/tsfile/live/0001_1.m3u8
CCTV2-财经,http://113.26.202.52:1299/tsfile/live/0002_1.m3u8
CCTV3-综艺,http://113.26.202.52:1299/tsfile/live/0003_1.m3u8
CCTV4-国际,http://113.26.202.52:1299/tsfile/live/0004_1.m3u8
CCTV5-体育,http://113.26.202.52:1299/tsfile/live/0005_1.m3u8
CCTV5+体育赛事,http://113.26.202.52:1299/tsfile/live/0016_1.m3u8
CCTV6-电影,http://113.26.202.52:1299/tsfile/live/0006_1.m3u8
CCTV7-军农,http://113.26.202.52:1299/tsfile/live/0007_1.m3u8
CCTV8-电视剧,http://113.26.202.52:1299/tsfile/live/0008_1.m3u8
CCTV9-纪录,http://113.26.202.52:1299/tsfile/live/0009_1.m3u8
CCTV10-科教,http://113.26.202.52:1299/tsfile/live/0010_1.m3u8
CCTV11-戏曲,http://113.26.202.52:1299/tsfile/live/0011_1.m3u8
CCTV12-社会与法,http://113.26.202.52:1299/tsfile/live/0012_1.m3u8
CCTV13-新闻,http://113.26.202.52:1299/tsfile/live/0013_1.m3u8
CCTV14-少儿,http://113.26.202.52:1299/tsfile/live/0014_1.m3u8
CCTV15-音乐,http://113.26.202.52:1299/tsfile/live/0015_1.m3u8
东南卫视,http://113.26.202.52:1299/tsfile/live/0137_1.m3u8
山西卫视,http://113.26.202.52:1299/tsfile/live/0118_1.m3u8
安徽卫视,http://113.26.202.52:1299/tsfile/live/0130_1.m3u8
北京卫视,http://113.26.202.52:1299/tsfile/live/0122_1.m3u8
重庆卫视,http://113.26.202.52:1299/tsfile/live/0142_1.m3u8
上海卫视,http://113.26.202.52:1299/tsfile/live/0107_1.m3u8
江苏卫视,http://113.26.202.52:1299/tsfile/live/0127_1.m3u8
江西卫视,http://113.26.202.52:1299/tsfile/live/0138_1.m3u8
湖南卫视,http://113.26.202.52:1299/tsfile/live/0128_1.m3u8
湖北卫视,http://113.26.202.52:1299/tsfile/live/0132_1.m3u8
河南卫视,http://113.26.202.52:1299/tsfile/live/0139_1.m3u8
河北卫视,http://113.26.202.52:1299/tsfile/live/0117_1.m3u8
黑龙江卫视,http://113.26.202.52:1299/tsfile/live/0143_1.m3u8
广东卫视,http://113.26.202.52:1299/tsfile/live/0125_1.m3u8
广西卫视,http://113.26.202.52:1299/tsfile/live/0113_1.m3u8
贵州卫视,http://113.26.202.52:1299/tsfile/live/0120_1.m3u8
甘肃卫视,http://113.26.202.52:1299/tsfile/live/0141_1.m3u8
吉林卫视,http://113.26.202.52:1299/tsfile/live/0116_1.m3u8
辽宁卫视,http://113.26.202.52:1299/tsfile/live/0121_1.m3u8
宁夏卫视,http://113.26.202.52:1299/tsfile/live/0112_1.m3u8
内蒙古卫视,http://113.26.202.52:1299/tsfile/live/0109_1.m3u8
山东卫视,http://113.26.202.52:1299/tsfile/live/0131_1.m3u8
陕西卫视,http://113.26.202.52:1299/tsfile/live/0136_1.m3u8
天津卫视,http://113.26.202.52:1299/tsfile/live/0135_1.m3u8
四川卫视,http://113.26.202.52:1299/tsfile/live/0123_1.m3u8
新疆卫视,http://113.26.202.52:1299/tsfile/live/0110_1.m3u8
西藏卫视,http://113.26.202.52:1299/tsfile/live/0111_1.m3u8
云南卫视,http://113.26.202.52:1299/tsfile/live/0119_1.m3u8
浙江卫视,http://113.26.202.52:1299/tsfile/live/0124_1.m3u8
深圳卫视,http://113.26.202.52:1299/tsfile/live/0126_1.m3u8
兵团卫视,http://113.26.202.52:1299/tsfile/live/0115_1.m3u8







 




上海电信,#genre#
东方卫视,http://180.165.14.133:4022/udp/239.45.3.146:5140
新闻综合,http://180.165.14.133:4022/udp/239.45.3.209:5140
都市频道,http://180.165.14.133:4022/udp/239.45.3.236:5140
东方影视,http://180.165.14.133:4022/udp/239.45.3.237:5140
都市剧场,http://180.165.14.133:4022/udp/239.45.3.136:5140
欢笑剧场,http://180.165.14.133:4022/udp/239.45.3.196:5140
动漫秀场,http://180.165.14.133:4022/udp/239.45.3.134:5140
哈哈炫动,http://180.165.14.133:4022/udp/239.45.1.55:5140
法治天地,http://180.165.14.133:4022/udp/239.45.1.46:5140
七彩戏剧,http://180.165.14.133:4022/udp/239.45.0.16:5140
金色学堂,http://180.165.14.133:4022/udp/239.45.0.9:5140
游戏风云,http://180.165.14.133:4022/udp/239.45.3.131:5140
生活时尚,http://180.165.14.133:4022/udp/239.45.3.132:5140
上海教育,http://180.165.14.133:4022/udp/239.45.0.13:5140
东方财经,http://180.165.14.133:4022/udp/239.45.0.17:5140
上视外语,http://180.165.14.133:4022/udp/239.45.1.127:5140
五星体育,http://180.165.14.133:4022/udp/239.45.3.210:5140
第一财经,http://180.165.14.133:4022/udp/239.45.3.211:5140
乐游纪实,http://180.165.14.133:4022/udp/239.45.3.135:5140
CCTV-1综合,http://180.165.14.133:4022/udp/239.45.3.145:5140
CCTV-3综艺,http://180.165.14.133:4022/udp/239.45.1.68:5140
CCTV-4中文国际,http://180.165.14.133:4022/udp/239.45.0.2:5140
CCTV-5体育,http://180.165.14.133:4022/udp/239.45.1.69:5140
CCTV-6电影,http://180.165.14.133:4022/udp/239.45.1.70:5140
CCTV-7国防军事,http://180.165.14.133:4022/udp/239.45.3.56:5140
CCTV-8电视剧,http://180.165.14.133:4022/udp/239.45.1.71:5140
CCTV-9纪录,http://180.165.14.133:4022/udp/239.45.3.4:5140
CCTV-10科教,http://180.165.14.133:4022/udp/239.45.3.8:5140
CCTV-12社会与法,http://180.165.14.133:4022/udp/239.45.3.10:5140
CCTV-14少儿,http://180.165.14.133:4022/udp/239.45.3.23:5140
CCTV-17农业农村,http://180.165.14.133:4022/udp/239.45.3.52:5140
北京卫视,http://180.165.14.133:4022/udp/239.45.3.229:5140
江苏卫视,http://180.165.14.133:4022/udp/239.45.3.177:5140
浙江卫视,http://180.165.14.133:4022/udp/239.45.3.178:5140
湖北卫视,http://180.165.14.133:4022/udp/239.45.3.239:5140
湖南卫视,http://180.165.14.133:4022/udp/239.45.3.228:5140
天津卫视,http://180.165.14.133:4022/udp/239.45.1.124:5140
安徽卫视,http://180.165.14.133:4022/udp/239.45.1.120:5140
山东卫视,http://180.165.14.133:4022/udp/239.45.3.238:5140
广东卫视,http://180.165.14.133:4022/udp/239.45.3.230:5140
东南卫视,http://180.165.14.133:4022/udp/239.45.1.121:5140
广西卫视,http://180.165.14.133:4022/udp/239.45.0.5:5140
江西卫视,http://180.165.14.133:4022/udp/239.45.1.122:5140
河北卫视,http://180.165.14.133:4022/udp/239.45.1.44:5140
河南卫视,http://180.165.14.133:4022/udp/239.45.0.3:5140
海南卫视,http://180.165.14.133:4022/udp/239.45.1.81:5140
深圳卫视,http://180.165.14.133:4022/udp/239.45.3.231:5140
四川卫视,http://180.165.14.133:4022/udp/239.45.1.83:5140
